Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPO2295	2580436	2581173	2580436	2581110	1	nucleotidase
YPO2299	2585853	2586386	2585868	2586386	4	putative methylated-DNA--protein-cysteine methyltransferase
YPO2300	2586447	2587211	2586459	2587211	5	fumarate/nitrate reduction transcriptional regulator
YPO2301	2587337	2588302	2587346	2588302	16	universal stress protein UspE
YPO2302	2588577	2589974	2588577	2589971	16	pyridine nucleotide transhydrogenase
YPO2303	2590044	2591582	2590044	2591570	21	NAD(P) transhydrogenase subunit alpha
YPO2305	2591992	2593053	2592100	2593053	25	hypothetical protein YPO2305
YPO2307	2594738	2595172	2594738	2595154	3	hypothetical protein YPO2307
YPO2310	2597593	2599095	2597596	2599095	3	putative carboxypeptidase
YPO2315	2604455	2605075	2604455	2605033	7	hypothetical protein YPO2315
YPO2320	2607727	2608200	2607727	2608050	1	putative DNA-binding phage-related protein
YPO2323	2613016	2613630	2613025	2613630	9	azoreductase
YPO2324	2613751	2614710	2613751	2614707	1	putative transcriptional regulatory protein
YPO2326	2616509	2616889	2616509	2616880	1	hypothetical protein YPO2326
YPO2329	2619983	2621035	2620043	2621035	29	D-lactate dehydrogenase
YPO2330	2621093	2621557	2621105	2621557	5	heat-inducible protein
YPO2332	2622214	2622900	2622241	2622900	2	putative Mg(2+) transport ATPase
YPO2334	2623759	2627304	2623771	2627304	13	putative pyruvate-flavodoxin oxidoreductase
YPO2335	2627579	2628520	2627579	2628520	7	C32 tRNA thiolase
YPO2336	2628776	2629795	2628791	2629795	5	hypothetical protein YPO2336
YPO2337	2630104	2630946	2630107	2630946	2	putative regulatory protein
YPO2338	2631320	2632342	2631320	2632303	1	zinc transporter
YPO2339	2632546	2634192	2632546	2634162	44	putative periplasmic murein peptide-binding protein
YPO2342	2636399	2636992	2636489	2636992	29	thiol peroxidase
YPO2344	2637850	2639541	2637850	2639427	17	DNA-binding transcriptional regulator TyrR
YPO2347	2640738	2641805	2640738	2641799	2	hypothetical protein YPO2347
YPO2348	2641796	2643217	2641796	2643193	7	hypothetical protein YPO2348
YPO2349	2643501	2643875	2643501	2643860	1	DNA-binding transcriptional activator PspC
YPO2350	2643860	2644096	2643860	2644087	1	phage shock protein B
YPO2351	2644249	2644917	2644249	2644914	18	phage shock protein PspA
YPO2352	2645123	2646187	2645159	2646187	4	phage shock protein operon transcriptional activator
YPO2355	2647445	2649121	2647475	2649121	3	peptide transport periplasmic protein precursor
YPO2356	2649106	2650083	2649118	2650083	1	peptide transport system permease protein
YPO2359	2651880	2652767	2651952	2652767	3	peptide transport system ATP-binding protein
YPO2367	2660134	2660748	2660143	2660748	41	glutathionine S-transferase
YPO2368	2660808	2661677	2660808	2661668	6	pyridoxamine kinase
YPO2369	2661823	2663115	2661823	2663097	22	tyrosyl-tRNA synthetase
YPO2370	2663279	2664022	2663279	2663932	5	pyridoxamine 5'-phosphate oxidase
YPO2371	2664023	2664385	2664023	2664337	1	putative lipoprotein
YPO2372	2664395	2665567	2664395	2665507	4	anhydro-N-acetylmuramic acid kinase
YPO2373	2666033	2666530	2666063	2666530	13	putative lipoprotein
YPO2374	2666674	2667117	2666674	2667105	15	transcriptional regulator SlyA
YPO2375	2667903	2668805	2667903	2668799	3	putative aldo/keto reductase
YPO2378	2671195	2671803	2671204	2671803	1	TetR-family transcriptional regulatory protein
YPO2379	2671807	2672988	2671891	2672988	13	N-ethylmaleimide reductase
YPO2381	2676385	2676843	2676436	2676843	2	lactoylglutathione lyase
YPO2382	2676853	2677602	2676955	2677602	2	ribonuclease T
YPO2383	2677911	2678282	2677911	2678261	6	hypothetical protein YPO2383
YPO2385	2678560	2679552	2678686	2679552	1	hypothetical protein YPO2385
YPO2386	2679885	2680508	2679930	2680508	8	superoxide dismutase
YPO2387	2680987	2682060	2681035	2682060	16	DNA-binding transcriptional repressor PurR
YPO2390	2685014	2686204	2685053	2686204	9	cyclopropane fatty acyl phospholipid synthase
YPO2391	2686255	2686923	2686255	2686911	4	riboflavin synthase subunit alpha
YPO2393	2689552	2690976	2689564	2690976	28	pyruvate kinase
YPO2394	2691285	2691533	2691297	2691533	16	major outer membrane lipoprotein
YPO2400	2696410	2697651	2696410	2697630	2	bifunctional cysteine desulfurase/selenocysteine lyase
YPO2401	2697627	2698973	2697627	2698952	4	cysteine desulfurase activator complex subunit SufD
YPO2402	2698927	2699751	2698927	2699673	2	cysteine desulfurase ATPase component
YPO2403	2699859	2701370	2699859	2701370	4	cysteine desulfurase activator complex subunit SufB
YPO2404	2701385	2701813	2701385	2701756	1	iron-sulfur cluster assembly scaffold protein
YPO2406	2702351	2702788	2702351	2702767	5	hypothetical protein YPO2406
YPO2407	2702889	2705960	2702889	2705945	11	hypothetical protein YPO2407
YPO2409	2708268	2710700	2708268	2710652	36	phosphoenolpyruvate synthase
YPO2410	2710977	2711810	2710989	2711810	1	hypothetical protein YPO2410
YPO2411	2711958	2713013	2711967	2713013	1	phospho-2-dehydro-3-deoxyheptonate aldolase
YPO2414	2714697	2715743	2714697	2715713	3	lipoate-protein ligase A
YPO2418	2717306	2718970	2717306	2718970	3	4-amino-4-deoxy-L-arabinose transferase
YPO2420	2719869	2721887	2719869	2721872	20	bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase
YPO2421	2721869	2722861	2721869	2722852	3	undecaprenyl phosphate 4-deoxy-4-formamido-L-arabinose transferase
YPO2422	2722839	2724029	2722839	2723993	7	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
YPO2423	2724343	2725125	2724343	2725104	1	vitamin B12-transporter ATPase
YPO2424	2725126	2725692	2725126	2725680	7	putative glutathione peroxidase
YPO2427	2727776	2728084	2727776	2728072	12	integration host factor subunit alpha
YPO2428	2728077	2730554	2728077	2730464	32	phenylalanyl-tRNA synthetase subunit beta
YPO2429	2730478	2731554	2730478	2731461	19	phenylalanyl-tRNA synthetase subunit alpha
YPO2430	2731960	2732316	2731960	2732316	9	50S ribosomal protein L20
YPO2431	2732354	2732587	2732354	2732551	1	50S ribosomal protein L35
YPO2432	2732648	2733202	2732648	2733199	15	translation initiation factor IF-3
YPO2433	2733203	2735140	2733203	2735131	35	threonyl-tRNA synthetase
YPO2434	2735492	2735734	2735522	2735734	2	hypothetical protein YPO2434
YPO2439	2738727	2739710	2738739	2739710	9	periplasmic-binding protein
YPO2440	2739695	2740597	2739707	2740597	1	ATP-binding transport protein
YPO2441	2740558	2741481	2740597	2741481	1	chelated iron transport system membrane protein
YPO2444	2742673	2743551	2742676	2743551	8	hypothetical protein YPO2444
YPO2446	2744645	2745310	2744645	2745310	3	2-deoxyglucose-6-phosphatase
YPO2448	2747097	2748245	2747130	2748245	10	N-methyltryptophan oxidase
YPO2449	2748485	2749126	2748512	2749126	3	putative LuxR-family regulatory protein
YPO2451	2750905	2752035	2750905	2751972	1	hypothetical protein YPO2451
YPO2456	2754113	2754775	2754119	2754775	1	N-acylhomoserine lactone synthase YpeI
YPO2457	2754768	2755517	2754768	2755505	3	quorum-sensing transcriptional activator YpeR
YPO2462	2760382	2760981	2760382	2760936	6	hypothetical protein YPO2462
YPO2463	2760947	2761975	2760947	2761951	17	hypothetical protein YPO2463
YPO2464	2761969	2762934	2761969	2762919	10	hypothetical protein YPO2464
YPO2465	2762916	2764289	2762916	2764262	13	hypothetical protein YPO2465
YPO2467	2764670	2767969	2764670	2767957	2	hypothetical protein YPO2467
YPO2468	2767954	2768979	2767954	2768940	1	hypothetical protein YPO2468
YPO2478	2779983	2781092	2780052	2781092	1	LacI-family transcriptional regulatory protein
YPO2479	2781061	2782497	2781109	2782497	4	phosphomannomutase
YPO2501	2810811	2811731	2810811	2811728	1	sugar binding protein precursor
YPO2505	2815356	2816342	2815356	2816294	1	hypothetical protein YPO2505
YPO2506	2816610	2817155	2816610	2817134	7	outer membrane protein X
YPO2508	2818430	2818939	2818442	2818939	1	hypothetical protein YPO2508
YPO2509	2818908	2819738	2818962	2819738	1	trans-aconitate 2-methyltransferase
YPO2510	2819959	2820498	2819995	2820498	33	DNA starvation/stationary phase protection protein Dps
YPO2511	2820815	2821945	2820818	2821945	23	hypothetical protein YPO2511
YPO2512	2822437	2823258	2822515	2823258	9	glutamine ABC transporter periplasmic protein
YPO2514	2823841	2824668	2823946	2824668	3	glutamine ABC transporter ATP-binding protein
YPO2519	2828928	2829941	2828928	2829938	4	putative SAM-dependent methyltransferase
YPO2521	2830217	2830486	2830226	2830486	2	hypothetical protein YPO2521
YPO2522	2830868	2831842	2830868	2831827	12	glycosyl transferase family protein
YPO2523	2831893	2833467	2831893	2833308	1	O-succinylbenzoic acid--CoA ligase
YPO2525	2834267	2835247	2834267	2835124	8	naphthoate synthase
YPO2526	2835138	2836037	2835138	2835956	2	acyl-CoA thioester hydrolase YfbB
YPO2527	2835953	2837674	2835953	2837656	1	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
YPO2528	2837884	2839266	2837884	2839251	1	menaquinone-specific isochorismate synthase
YPO2530	2839779	2840456	2839779	2840423	2	hypothetical protein YPO2530
YPO2531	2840978	2841373	2840978	2841286	8	hypothetical protein YPO2531
YPO2533	2842212	2844092	2842212	2844089	2	phosphogluconate dehydratase
YPO2534	2844093	2844653	2844093	2844608	1	hypothetical protein YPO2534
YPO2535	2844638	2846077	2844638	2845969	2	putative sugar transporter
YPO2536	2846500	2847468	2846500	2847450	40	putative D-isomer specific 2-hydroxyacid dehydrogenase family protein
YPO2537	2847916	2848923	2847916	2848908	3	putative LacI-family transcriptional regulatory protein
YPO2538	2849374	2850660	2849377	2850660	3	putative lipoprotein
YPO2539	2851278	2852183	2851419	2852183	21	gluconate 5-dehydrogenase
YPO2540	2852184	2852768	2852232	2852768	5	putative thermosensitive gluconokinase
YPO2541	2852813	2853313	2852846	2853313	7	hypothetical protein YPO2541
YPO2544	2856547	2858097	2856547	2858079	1	NADH dehydrogenase subunit M
YPO2545	2858119	2859972	2858119	2859963	2	NADH dehydrogenase subunit L
YPO2548	2860817	2861362	2860817	2861359	9	NADH dehydrogenase subunit I
YPO2549	2861374	2862372	2861374	2862351	2	NADH dehydrogenase subunit H
YPO2550	2862348	2865134	2862348	2865092	37	NADH dehydrogenase subunit G
YPO2551	2865179	2866594	2865179	2866564	25	NADH dehydrogenase I subunit F
YPO2552	2866561	2867139	2866561	2867079	10	NADH dehydrogenase subunit E
YPO2553	2867127	2868926	2867127	2868923	51	bifunctional NADH:ubiquinone oxidoreductase subunit C/D
YPO2554	2869064	2869753	2869064	2869741	5	NADH dehydrogenase subunit B
YPO2555	2869843	2870346	2869843	2870337	2	NADH dehydrogenase subunit A
YPO2556	2871021	2871983	2871021	2871953	1	LysR-family transcriptional regulatory protein
YPO2558	2872710	2874023	2872809	2874023	12	aminotransferase AlaT
YPO2561	2875110	2877056	2875110	2876942	1	putative ion transport protein
YPO2562	2877234	2877902	2877234	2877890	10	putative phosphatase
YPO2563	2878055	2878582	2878055	2878549	6	hypothetical protein YPO2563
YPO2566	2879710	2880936	2879734	2880936	10	acetate kinase
YPO2567	2881092	2883257	2881104	2883257	17	phosphate acetyltransferase
YPO2568	2883523	2884677	2883523	2884557	6	LacI-family transcriptional regulatory protein
YPO2569	2884909	2885367	2884924	2885367	3	phosphotransferase enzyme II, A component
YPO2573	2887989	2894012	2887989	2894003	4	hypothetical protein YPO2573
YPO2577	2896762	2898303	2896777	2898303	10	putative aldehyde dehydrogenase
YPO2581	2901656	2902597	2901668	2902597	1	putative sugar-binding periplasmic protein
YPO2586	2908377	2909465	2908545	2909465	1	hypothetical protein YPO2586
YPO2588	2910734	2912650	2910755	2912650	1	putative ABC transport protein
YPO2590	2913348	2913590	2913396	2913590	1	hypothetical protein YPO2590
YPO2594	2916297	2916764	2916297	2916668	3	hypothetical protein YPO2594
YPO2595	2917009	2917263	2917054	2917263	6	cold shock protein CspE
YPO2597	2918633	2918893	2918636	2918893	2	twin arginine translocase protein A
YPO2598	2919074	2920111	2919074	2920039	9	lipoyl synthase
YPO2600	2921145	2921525	2921145	2921408	4	hypothetical protein YPO2600
YPO2601	2921606	2922838	2921606	2922808	17	D-alanyl-D-alanine carboxypeptidase fraction A
YPO2602	2923211	2924302	2923211	2924293	8	rare lipoprotein A
YPO2605	2927577	2928050	2927577	2928047	3	rRNA large subunit methyltransferase
YPO2606	2928051	2928404	2928051	2928368	7	hypothetical protein YPO2606
YPO2608	2929244	2930317	2929244	2930278	6	DNA polymerase III subunit delta
YPO2609	2930275	2930928	2930275	2930898	7	LPS-assembly lipoprotein RlpB
YPO2610	2930913	2933525	2930913	2933495	39	leucyl-tRNA synthetase
YPO2611	2933723	2934238	2933756	2934238	10	hypothetical protein YPO2611
YPO2612	2934372	2935121	2934372	2935100	6	putative glutamate/aspartate transport ATP-binding protein
YPO2614	2935771	2936640	2935771	2936511	2	putative glutamate/aspartate transport system permease
YPO2615	2936685	2937632	2936685	2937602	32	glutamate and aspartate transporter subunit
YPO2616	2938367	2939962	2938367	2939914	5	apolipoprotein N-acyltransferase
YPO2617	2939922	2940806	2939922	2940800	12	hypothetical protein YPO2617
YPO2618	2940918	2941436	2940918	2941391	1	putative metalloprotease
YPO2619	2941388	2942521	2941388	2942500	10	hypothetical protein YPO2619
YPO2620	2942788	2944398	2942788	2944212	19	putative tRNA-thiotransferase
YPO2621	2944442	2945635	2944454	2945635	2	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
YPO2623	2946948	2948666	2946948	2948612	48	asparagine synthetase B
YPO2624	2948967	2949722	2948967	2949719	9	UMP phosphatase
YPO2625	2949792	2951099	2949792	2951021	8	putative N-acetylglucosamine regulatory protein
YPO2626	2951035	2952189	2951035	2952180	12	N-acetylglucosamine-6-phosphate deacetylase
YPO2627	2952200	2953018	2952200	2953000	12	glucosamine-6-phosphate deaminase
YPO2628	2953370	2955433	2953400	2955433	18	pts system, N-acetylglucosamine-specific IIABC component
YPO2630	2956223	2958025	2956358	2958025	22	glutaminyl-tRNA synthetase
YPO2634	2963585	2964037	2963585	2964031	6	ferric uptake regulator
YPO2635	2964398	2964940	2964398	2964925	5	flavodoxin FldA
YPO2638	2965961	2966740	2965961	2966728	4	hypothetical protein YPO2638
YPO2645	2971786	2972808	2971786	2972790	16	glycine betaine transporter periplasmic subunit
YPO2647	2973997	2975331	2973997	2975196	6	glycine betaine/L-proline transport ATP-binding protein
YPO2648	2975872	2976855	2975872	2976843	2	ribonucleotide-diphosphate reductase subunit beta
YPO2654	2981533	2981982	2981533	2981982	1	hypothetical protein YPO2654
YPO2659	2984256	2984528	2984316	2984528	1	cold shock protein
YPO2660	2985387	2986982	2985405	2986982	12	putative solute-binding protein
YPO2665	2991398	2991718	2991416	2991718	10	urease subunit gamma
YPO2666	2991645	2992205	2991771	2992205	9	urease subunit beta
YPO2667	2992250	2994013	2992295	2994013	37	urease subunit alpha
YPO2668	2994288	2995004	2994309	2995004	11	urease accessory protein UreE
YPO2670	2995791	2996501	2995839	2996501	14	urease accessory protein
YPO2672	2997644	2998648	2997656	2998648	1	putative urea transporter
YPO2674	3000024	3000368	3000024	3000353	2	acid-resistance protein
YPO2675	3000902	3002146	3000971	3002146	5	voltage-gated potassium channel
YPO2680	3005929	3006288	3005941	3006288	1	N,N'-diacetylchitobiose-specific PTS system transporter subunit IIA
YPO2682	3007192	3007980	3007219	3007980	1	hypothetical protein YPO2682
YPO2684	3008275	3008646	3008275	3008643	1	hypothetical protein YPO2684
YPO2685	3009108	3009665	3009138	3009665	8	replication initiation regulator SeqA
YPO2686	3009675	3011381	3009738	3011381	18	phosphoglucomutase
YPO2697	3025219	3025980	3025234	3025980	5	putative hydrolase-oxidase
YPO2703	3030766	3031422	3030775	3031422	3	pyrrolidone-carboxylate peptidase
YPO2704	3031513	3032250	3031513	3032199	4	uracil-DNA glycosylase
YPO2705	3032468	3032935	3032552	3032935	14	autonomous glycyl radical cofactor GrcA
YPO2708	3034941	3036275	3034941	3036266	13	ATP-dependent RNA helicase SrmB
YPO2709	3036503	3037264	3036506	3037264	1	hypothetical protein YPO2709
YPO2710	3037547	3039190	3037547	3039184	6	L-aspartate oxidase
YPO2712	3039937	3040629	3039973	3040629	1	anti-RNA polymerase sigma factor SigE
YPO2713	3040548	3041585	3040629	3041585	6	periplasmic negative regulator of sigmaE
YPO2715	3042058	3042963	3042058	3042912	1	hypothetical protein YPO2715
YPO2716	3043412	3045211	3043412	3045211	34	GTP-binding protein LepA
YPO2717	3045212	3046219	3045221	3046219	10	signal peptidase I
YPO2718	3046568	3047251	3046571	3047251	5	ribonuclease III
YPO2719	3047248	3048159	3047248	3048159	8	GTP-binding protein Era
YPO2720	3048160	3048894	3048169	3048894	1	DNA repair protein RecO
YPO2727	3059787	3060602	3059796	3060602	2	hypothetical protein YPO2727
YPO2732	3064368	3064955	3064368	3064910	1	hypothetical protein YPO2732
YPO2734	3066405	3067094	3066438	3067094	1	cytochrome c biogenesis protein CcmA
YPO2738	3068717	3069313	3068819	3069313	1	cytochrome c-type biogenesis protein CcmE
YPO2739	3069304	3071280	3069310	3071280	1	putative cytochrome c-type biogenesis protein
YPO2740	3071241	3071843	3071277	3071843	1	thiol:disulfide interchange protein DsbE
YPO2741	3071822	3072352	3071840	3072352	1	putative cytochrome c-type biogenesis protein
YPO2742	3072337	3073578	3072352	3073578	1	putative cytochrome c-type biogenesis protein
YPO2743	3073566	3074378	3073614	3074378	11	VacJ lipoprotein
YPO2744	3074485	3075768	3074485	3075756	13	long-chain fatty acid outer membrane transporter
YPO2745	3076152	3076460	3076164	3076460	4	hypothetical protein YPO2745
YPO2746	3076714	3078057	3076747	3078057	25	3-ketoacyl-CoA thiolase
YPO2747	3077970	3080381	3078057	3080381	24	multifunctional fatty acid oxidation complex subunit alpha
YPO2748	3080935	3081441	3080950	3081441	1	phosphohistidine phosphatase
YPO2749	3081827	3082450	3081827	3082357	1	hypothetical protein YPO2749
YPO2750	3082643	3083659	3082727	3083659	5	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
YPO2751	3083721	3084821	3083736	3084821	11	chorismate synthase
YPO2755	3087155	3087442	3087164	3087442	3	hypothetical protein YPO2755
YPO2756	3087620	3089767	3087620	3089689	4	5-methylaminomethyl-2-thiouridine methyltransferase
YPO2757	3089846	3091084	3089861	3091084	28	3-oxoacyl-(acyl carrier protein) synthase I
YPO2760	3093847	3094899	3093847	3094884	3	flagella biosynthesis regulator
YPO2763	3096997	3098271	3097144	3098271	10	putative D-isomer specific 2-hydroxyacid dehydrogenase
YPO2765	3099131	3100162	3099152	3100162	20	putative semialdehyde dehydrogenase
YPO2766	3100090	3101043	3100249	3101043	5	tRNA pseudouridine synthase A
YPO2768	3101934	3103007	3102093	3103007	16	acetyl-CoA carboxylase subunit beta
YPO2769	3103166	3104560	3103256	3104560	13	bifunctional folylpolyglutamate synthase/ dihydrofolate synthase
YPO2770	3104665	3105402	3104680	3105402	5	hypothetical protein YPO2770
YPO2772	3106224	3107753	3106236	3107753	27	amidophosphoribosyltransferase
YPO2773	3107976	3108572	3108000	3108572	3	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
YPO2774	3108764	3109879	3109091	3109879	23	histidine-binding periplasmic protein
YPO2778	3112316	3113257	3112316	3113224	4	hypothetical protein YPO2778
YPO2781	3115220	3115816	3115268	3115816	4	hypothetical protein YPO2781
YPO2796	3125058	3126980	3125064	3126980	3	putaive autotransporter protein
YPO2802	3132325	3132888	3132358	3132888	1	hypothetical protein YPO2802
YPO2803	3133044	3135428	3133047	3135428	23	putative beta-glucosidase
YPO2805	3137560	3138459	3137566	3138459	8	putative aldo/keto reductase
YPO2806	3138470	3139474	3138485	3139474	11	putative aldo/keto reductase
YPO2814	3144781	3146601	3144781	3146544	6	hypothetical protein YPO2814
YPO2820	3149796	3150224	3149886	3150224	1	hypothetical protein YPO2820
YPO2824	3151952	3152833	3151967	3152833	10	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
YPO2825	3152839	3153060	3152848	3153060	2	hypothetical protein YPO2825
YPO2827	3153841	3154572	3153841	3154467	12	uracil phosphoribosyltransferase
YPO2828	3154831	3155907	3154864	3155907	18	phosphoribosylaminoimidazole synthetase
YPO2829	3155992	3156660	3156022	3156660	9	phosphoribosylglycinamide formyltransferase
YPO2830	3156880	3157434	3156889	3157434	7	spermidine acetyltransferase
YPO2833	3158945	3159772	3158945	3159757	1	putative phosphate transport ATP-binding protein
YPO2836	3163909	3166062	3163999	3166062	32	polyphosphate kinase
YPO2837	3166037	3167632	3166073	3167632	19	exopolyphosphatase
YPO2839	3167993	3169483	3168008	3169483	4	putative divalent cation transport protein
YPO2840	3169557	3170975	3169623	3170975	3	putative chaperone
YPO2844	3174550	3175866	3174550	3175863	1	4-aminobutyrate aminotransferase
YPO2848	3180668	3183850	3180692	3183850	1	multidrug efflux system subunit MdtB
YPO2853	3189768	3190496	3189777	3190496	2	DNA-binding transcriptional regulator BaeR
YPO2854	3190570	3190971	3190633	3190971	8	hypothetical protein YPO2854
YPO2855	3191219	3192640	3191246	3192640	20	putative protease
YPO2856	3193264	3194166	3193276	3194166	1	lipid kinase
YPO2857	3194433	3194957	3194433	3194897	11	hypothetical protein YPO2857
YPO2858	3195288	3196061	3195291	3196061	4	hypothetical protein YPO2858
YPO2870	3203461	3205065	3203461	3205038	37	GMP synthase
YPO2871	3205218	3206816	3205218	3206681	37	inosine 5'-monophosphate dehydrogenase
YPO2872	3206821	3208230	3206851	3208230	3	exodeoxyribonuclease VII large subunit
YPO2873	3208363	3208635	3208363	3208587	1	hypothetical protein YPO2873
YPO2875	3209939	3211450	3209939	3211426	20	GTP-binding protein EngA
YPO2876	3211574	3212779	3211574	3212755	21	outer membrane protein assembly complex subunit YfgL
YPO2877	3212767	3213426	3212767	3213402	22	hypothetical protein YPO2877
YPO2878	3213416	3214699	3213416	3214690	19	histidyl-tRNA synthetase
YPO2879	3214899	3216056	3214899	3216026	16	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
YPO2880	3216088	3217128	3216088	3217125	8	hypothetical protein YPO2880
YPO2881	3217115	3217870	3217115	3217864	3	putative fimbrial biogenesis protein
YPO2882	3218018	3219241	3218018	3219214	8	hypothetical protein YPO2882
YPO2883	3219476	3219964	3219476	3219904	50	nucleoside diphosphate kinase
YPO2888	3232069	3233025	3232069	3233022	4	enhanced serine sensitivity protein SseB
YPO2889	3233101	3234402	3233101	3234399	28	aminopeptidase B
YPO2891	3234769	3235113	3234769	3235104	3	adrenodoxin family ferredoxin
YPO2892	3235107	3237071	3235107	3237059	10	chaperone protein HscA
YPO2893	3237302	3237853	3237302	3237826	3	co-chaperone HscB
YPO2895	3238530	3238946	3238530	3238916	2	scaffold protein
YPO2896	3238947	3240248	3238947	3240176	26	cysteine desulfurase
YPO2897	3240230	3240787	3240230	3240724	14	DNA-binding transcriptional regulator IscR
YPO2898	3240880	3241755	3240880	3241653	6	putative SpoU-family rRNA methylase
YPO2899	3241760	3242575	3241772	3242575	11	inositol monophosphatase
YPO2904	3246571	3247749	3246571	3247728	1	putative 3-phenylpropionic acid transporter
YPO2905	3248080	3248667	3248080	3248628	42	attachment invasion locus protein
YPO2907	3249072	3250343	3249072	3250325	59	serine hydroxymethyltransferase
YPO2908	3250857	3252056	3250866	3252056	4	nitric oxide dioxygenase
YPO2911	3253589	3253984	3253589	3253927	6	nitrogen regulatory protein P-II 1
YPO2912	3253942	3255570	3253942	3255564	20	NAD synthetase
YPO2914	3255724	3257136	3255724	3257061	7	two-component system response regulator
YPO2915	3257024	3258094	3257024	3258019	7	hypothetical protein YPO2915
YPO2916	3258095	3259558	3258095	3259546	5	two-component system sensor kinase
YPO2921	3263310	3267203	3263310	3267200	61	phosphoribosylformylglycinamidine synthase
YPO2924	3269758	3270462	3269758	3270405	2	hypothetical protein YPO2924
YPO2925	3270680	3271588	3270680	3271567	4	N-acetylmuramic acid-6-phosphate etherase
YPO2927	3272767	3273036	3272776	3273036	1	putative
YPO2929	3273852	3274331	3273852	3274232	1	4'-phosphopantetheinyl transferase
YPO2930	3274232	3274990	3274232	3274963	7	pyridoxine 5'-phosphate synthase
YPO2954	3301557	3302045	3301563	3302045	2	hypothetical protein YPO2954
YPO2957	3304260	3305387	3304260	3305372	2	murein hydrolase B
YPO2958	3305671	3306702	3305683	3306702	14	iron(III)-binding periplasmic protein
YPO2960	3308245	3309390	3308341	3309390	1	iron(III)-transport ATP-binding protein
YPO2962	3310442	3310933	3310448	3310933	4	hypothetical protein YPO2962
YPO2970	3318565	3319221	3318565	3319221	1	putative lipoprotein
YPO2972	3319601	3320341	3319601	3320272	1	putative lipoprotein
YPO2973	3320745	3321293	3320862	3321293	2	hypothetical protein YPO2973
YPO2975	3322157	3323410	3322157	3323392	36	aminotransferase
YPO2976	3323592	3324905	3323658	3324905	7	hypothetical protein YPO2976
YPO2977	3324983	3325978	3324983	3325954	8	glucokinase
YPO2980	3327698	3328717	3327728	3328717	2	putative ion channel protein
YPO2984	3333455	3334891	3333476	3334891	22	glutamyl-tRNA synthetase
YPO2988	3337441	3337695	3337441	3337656	1	hypothetical protein YPO2988
YPO2989	3337676	3339691	3337676	3339688	13	NAD-dependent DNA ligase LigA
YPO2990	3339779	3340855	3339779	3340765	6	cell division protein ZipA
YPO2992	3341863	3342873	3341905	3342873	17	cysteine synthase A
YPO2993	3343336	3343629	3343372	3343629	8	phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr)
YPO2994	3343669	3345405	3343678	3345405	38	phosphoenolpyruvate-protein phosphotransferase
YPO2995	3345445	3345963	3345454	3345963	28	glucose-specific PTS system component
YPO2997	3346834	3348186	3346834	3348183	1	putative two-component system sensor kinase
YPO2998	3348209	3348958	3348209	3348892	11	putative two-component system response regulator
YPO3001	3352580	3354232	3352580	3354226	1	putative pyridine nucleotide-disulphide oxidoreductase
YPO3006	3357336	3358577	3357336	3358517	4	putative aminotransferase
YPO3007	3359114	3360643	3359114	3360643	3	hypothetical protein YPO3007
YPO3011	3364982	3365941	3364982	3365860	2	cysteine synthase B
YPO3017	3372309	3373196	3372309	3373187	4	putative rpiR-family transcriptional regulatory protein
YPO3024	3377080	3378060	3377167	3378060	3	probable N-acetylneuraminate lyase
YPO3025	3378158	3379183	3378158	3379057	9	hypothetical protein YPO3025
YPO3026	3379235	3379879	3379235	3379846	1	hypothetical protein YPO3026
YPO3027	3380193	3380618	3380205	3380618	9	hypothetical protein YPO3027
YPO3031	3384365	3384796	3384365	3384790	4	putative acetyltransferase
YPO3032	3385064	3386002	3385073	3386002	1	coproporphyrinogen III oxidase
YPO3033	3385987	3386460	3386002	3386460	5	hypothetical protein YPO3033
YPO3034	3386611	3388914	3386611	3388896	16	malic enzyme
YPO3035	3389092	3389724	3389092	3389688	1	hypothetical protein YPO3035
YPO3036	3389872	3390489	3389872	3390474	1	cytochrome c-type protein NapC
YPO3037	3390499	3391017	3390499	3390966	1	citrate reductase cytochrome c-type subunit
YPO3038	3391049	3393550	3391049	3393541	11	nitrate reductase catalytic subunit
YPO3041	3395085	3395759	3395130	3395759	8	nitrate/nitrite response regulator protein NarP
YPO3047	3403235	3404944	3403235	3404908	1	putative sulfatase
YPO3048	3405386	3406492	3405386	3406456	4	probable ABC-transporter, ATP-binding protein
YPO3050	3408313	3409422	3408313	3409401	18	hypothetical protein YPO3050
YPO3052	3410327	3410743	3410345	3410743	3	hypothetical protein YPO3052
YPO3053	3410682	3411872	3410745	3411872	9	succinyl-diaminopimelate desuccinylase
YPO3054	3411818	3412546	3411869	3412546	2	putative carboxypeptidase
