locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
146678	NP_406843.1	16123530	108	3771386	3774178	+	YPO3381	barA	two-component regulatory protein (NCBI ptt file)	COG3290	T	Signal transduction histidine kinase regulating citrate/malate metabolism			GO:0006355,GO:0000160,GO:0018106,GO:0016020,GO:0000155,GO:0000156,GO:0005524	2.7.13.3	Histidine kinase.
146679	NP_406844.1	16123531	108	3775798	3774353	-	YPO3382	gsrA	global stress requirement protein GsrA (NCBI ptt file)	COG265	O	Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	TIGR02037 protease Do	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006508,GO:0004252,GO:0005515	3.4.21.-	
146680	NP_406845.1	16123532	108	3777516	3775996	-	YPO3383	dgt	deoxyguanosinetriphosphate triphosphohydrolase (NCBI ptt file)	COG232	F	dGTP triphosphohydrolase	TIGR01353 putative dGTPase [dgt]	Purines, pyrimidines, nucleosides, and nucleotides:Nucleotide and nucleoside interconversions	GO:0046039,GO:0000287,GO:0008832	3.1.5.1	dGTPase.
146681	NP_406846.1	16123533	108	3777810	3778511	+	YPO3384	mtn	MTA/SAH nucleosidase (NCBI ptt file)	COG775	F	Nucleoside phosphorylase	TIGR01704 MTA/SAH nucleosidase [mtnN]	Purines, pyrimidines, nucleosides, and nucleotides:Salvage of nucleosides and nucleotides	GO:0009164,GO:0019509,GO:0008782,GO:0008930	3.2.2.16,3.2.2.9	Methylthioadenosine nucleosidase.,Adenosylhomocysteine nucleosidase.
146682	NP_406847.1	16123534	108	3778511	3779353	+	YPO3385	YPO3385	putative priplasmic metal binding protein (NCBI ptt file)	COG614	P	ABC-type Fe3+-hydroxamate transport system, periplasmic component			GO:0006827,GO:0005381		
146683	NP_406848.1	16123535	108	3779353	3779967	+	YPO3386	YPO3386	putative membrane protein (NCBI ptt file)	COG2860	S	Predicted membrane protein					
146684	NP_406849.1	16123536	108	3780596	3780252	-	YPO3387	YPO3387	conserved hypothetical protein (NCBI ptt file)	COG316	S	Uncharacterized conserved protein	TIGR00049 iron-sulfur cluster assembly accessory protein	Biosynthesis of cofactors, prosthetic groups, and carriers:Other			
146685	NP_406850.2	161486865	108	3782168	3780732	-	YPO3388	YPO3388	chloride channel protein (RefSeq)	COG38	P	Chloride channel protein EriC			GO:0006821,GO:0016020,GO:0005247		
146686	NP_406851.1	16123538	108	3782549	3783829	+	YPO3389	hemL	glutamate-1-semialdehyde 2,1-aminomutase (NCBI ptt file)	COG1	H	Glutamate-1-semialdehyde aminotransferase	TIGR00713 glutamate-1-semialdehyde-2,1-aminomutase [hemL]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0033014		
146687	NP_406852.1	16123539	108	3786200	3784203	-	YPO3390	fhuB	ferrichrome transport system permease protein FhuB (NCBI ptt file)	COG609	P	ABC-type Fe3+-siderophore transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
146688	NP_406853.2	161486864	108	3787285	3786197	-	YPO3391	fhuD	iron-hydroxamate transporter substrate-binding subunit (RefSeq)	COG614	P	ABC-type Fe3+-hydroxamate transport system, periplasmic component			GO:0006827,GO:0005381		
146689	NP_406854.1	16123541	108	3788079	3787285	-	YPO3392	fhuC	ferrichrome transport ATP-binding protein FhuC (NCBI ptt file)	COG1120	PH	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components					
146690	NP_406855.1	16123542	108	3790875	3788401	-	YPO3393	mrcB	penicillin-binding protein 1B (NCBI ptt file)	COG744	M	Membrane carboxypeptidase (penicillin-binding protein)	TIGR02071 penicillin-binding protein 1B [mrcB]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0046677,GO:0005634,GO:0009274,GO:0003676,GO:0008955,GO:0008233,GO:0008658	2.4.1.129	Peptidoglycan glycosyltransferase.
146691	NP_406856.2	161486863	108	3793542	3790984	-	YPO3394	hrpB	ATP-dependent RNA helicase HrpB (RefSeq)	COG1643	L	HrpA-like helicases	TIGR01970 ATP-dependent helicase HrpB [hrpB]	Unknown function:Enzymes of unknown specificity	GO:0003676,GO:0005524,GO:0008026	3.6.1.-	
146692	NP_406857.1	16123544	108	3793586	3794161	+	YPO3395	ligT	putative 2'-5' RNA ligase (NCBI ptt file)	COG1514	J	2'-5' RNA ligase	TIGR02258 2'-5' RNA ligase	Transcription:RNA processing	GO:0016070,GO:0005622,GO:0008664	6.5.1.-	
146693	NP_406858.1	16123545	108	3794274	3795011	+	YPO3396	sfsA	sugar fermentation stimulation protein (NCBI ptt file)	COG1489	R	DNA-binding protein, stimulates sugar fermentation	TIGR00230 sugar fermentation stimulation protein [sfsA]	Regulatory functions:Other			
146694	NP_406859.1	16123546	108	3795181	3795636	+	YPO3397	dksA	DnaK suppressor protein homologue (NCBI ptt file)	COG1734	T	DnaK suppressor protein	TIGR02420 RNA polymerase-binding protein DksA [dksA]	Regulatory functions:Small molecule interactions	GO:0008270		
146695	NP_406860.1	16123547	108	3795916	3796881	+	YPO3398	YPO3398	putative glutamyl-tRNA synthetase (NCBI ptt file)	COG8	J	Glutamyl- and glutaminyl-tRNA synthetases	TIGR03838 glutamyl-queuosine tRNA(Asp) synthetase [gluQ]	Protein synthesis:tRNA and rRNA base modification	GO:0006424,GO:0009332,GO:0005737,GO:0004812,GO:0004818,GO:0005524	6.1.1.17	Glutamate--tRNA ligase.
146696	NP_406861.2	161486862	108	3796970	3798445	+	YPO3399	pcnB	poly(A) polymerase I (RefSeq)	COG617	J	tRNA nucleotidyltransferase/poly(A) polymerase	TIGR01942 poly(A) polymerase [pcnB]		GO:0006378,GO:0003723,GO:0004652	2.7.7.19	Polynucleotide adenylyltransferase.
146697	NP_406862.1	16123549	108	3798453	3798932	+	YPO3400	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (NCBI ptt file)	COG801	H	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	TIGR01498 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [folK]	Biosynthesis of cofactors, prosthetic groups, and carriers:Folic acid	GO:0009396,GO:0003848	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase.
146698	NP_406863.1	16123550	108	3799198	3799998	+	YPO3401	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase (NCBI ptt file)	COG413	H	Ketopantoate hydroxymethyltransferase	TIGR00222 3-methyl-2-oxobutanoate hydroxymethyltransferase [panB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015940,GO:0003864	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase.
146699	NP_406864.1	16123551	108	3800086	3800940	+	YPO3402	panC	pantoate--beta-alanine ligase (NCBI ptt file)	COG414	H	Panthothenate synthetase	TIGR00018 pantoate--beta-alanine ligase [panC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015940,GO:0004592	6.3.2.1	Pantoate--beta-alanine ligase.
146700	NP_406865.1	16123552	108	3801351	3801731	+	YPO3403	panD	aspartate 1-decarboxylase precursor (NCBI ptt file)	COG853	H	Aspartate 1-decarboxylase	TIGR00223 aspartate 1-decarboxylase [panD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0006523,GO:0004068,GO:0005488	4.1.1.11	Aspartate 1-decarboxylase.
146701	NP_406866.1	16123553	108	3803073	3801880	-	YPO3404	YPO3404	conserved hypothetical protein (NCBI ptt file)	COG726	G	Predicted xylanase/chitin deacetylase			GO:0005975,GO:0016810		
146702	NP_406867.1	16123554	108	3804170	3803400	-	YPO3405	YPO3405	putative ABC transporter, integral membrane protein (NCBI ptt file)	COG842	V	ABC-type multidrug transport system, permease component			GO:0006810,GO:0016020,GO:0005524,GO:0042626		
146703	NP_406868.1	16123555	108	3805093	3804167	-	YPO3406	YPO3406	putative ABC transporter, ATP-binding protein (NCBI ptt file)	COG1131	V	ABC-type multidrug transport system, ATPase component			GO:0005524,GO:0016887		
146704	NP_406869.1	16123556	108	3805329	3805991	+	YPO3407	YPO3407	putative carbonic anhydrase (NCBI ptt file)	COG288	P	Carbonic anhydrase			GO:0015976,GO:0004089,GO:0008270	4.2.1.1	Carbonate dehydratase.
146705	NP_406870.1	16123557	108	3806681	3806145	-	YPO3408	hpt	hypoxanthine phosphoribosyltransferase (NCBI ptt file)	COG634	F	Hypoxanthine-guanine phosphoribosyltransferase	TIGR01203 hypoxanthine phosphoribosyltransferase [hpt]	Purines, pyrimidines, nucleosides, and nucleotides:Salvage of nucleosides and nucleotides	GO:0006166,GO:0005737,GO:0004422	2.4.2.8	Hypoxanthine phosphoribosyltransferase.
146706	NP_406871.1	16123558	108	3808502	3806901	-	YPO3409	YPO3409	putative exported protein (NCBI ptt file)	COG2132	Q	Putative multicopper oxidases			GO:0005507,GO:0016491		
146707	NP_406872.1	16123559	108	3808819	3809166	+	YPO3410	YPO3410	putative exported protein (NCBI ptt file)								
146708	NP_406873.1	16123560	108	3809283	3810173	+	YPO3411	speE	spermidine synthase (NCBI ptt file)	COG421	E	Spermidine synthase	TIGR00417 spermidine synthase [speE]	Central intermediary metabolism:Polyamine biosynthesis	GO:0004766	2.5.1.16	Spermidine synthase.
146709	NP_406874.1	16123561	108	3810251	3811045	+	YPO3412	speD	S-adenosylmethionine decarboxylase proenzyme (NCBI ptt file)	COG1586	E	S-adenosylmethionine decarboxylase	TIGR03331 S-adenosylmethionine decarboxylase proenzyme [speD]	Central intermediary metabolism:Polyamine biosynthesis	GO:0008295,GO:0004014	4.1.1.50	Adenosylmethionine decarboxylase.
146710	NP_406875.1	16123562	108	3811483	3812391	+	YPO3413	YPO3413	putative membrane protein (NCBI ptt file)						GO:0016020		
146711	NP_406876.1	16123563	108	3812861	3812502	-	YPO3414	YPO3414	conserved hypothetical protein (NCBI ptt file)	COG3112	S	Uncharacterized protein conserved in bacteria					
146712	NP_406877.1	16123564	108	3815757	3813160	-	YPO3415	acnB	aconitate hydratase 2 (NCBI ptt file)	COG1049	C	Aconitase B	TIGR00117 aconitate hydratase 2 [acnB]	Energy metabolism:TCA cycle	GO:0006099,GO:0051539,GO:0003994,GO:0005515	4.2.1.3	Aconitate hydratase.
146713	NP_406878.1	16123565	108	3816785	3816327	-	YPO3416	tnp	transposase for the IS1541 insertion element (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0004803,GO:0003677		
146714	NP_406879.1	16123566	108	3818455	3817028	-	YPO3417	lpdA	dihydrolipoamide dehydrogenase component of pyruvate dehydrogenase complex (NCBI ptt file)	COG1249	C	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes	TIGR01350 dihydrolipoyl dehydrogenase [lpdA]		GO:0006118,GO:0045454,GO:0005737,GO:0004148,GO:0050660	1.8.1.4	Dihydrolipoyl dehydrogenase.
146715	NP_406880.1	16123567	108	3820287	3818758	-	YPO3418	aceF	dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (NCBI ptt file)	COG508	C	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes	TIGR01348 dihydrolipoyllysine-residue acetyltransferase [aceF]	Energy metabolism:Pyruvate dehydrogenase	GO:0006096,GO:0045254,GO:0009351,GO:0004742,GO:0005515	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase.
146716	NP_406881.1	16123568	108	3822964	3820301	-	YPO3419	aceE	pyruvate dehydrogenase E1 component (NCBI ptt file)	COG2609	C	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	TIGR00759 pyruvate dehydrogenase (acetyl-transferring), homodimeric type [aceE]		GO:0008152,GO:0004739	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring).
146717	NP_406882.1	16123569	108	3823924	3823160	-	YPO3420	pdhR	pyruvate dehydrogenase complex repressor (NCBI ptt file)	COG2186	K	Transcriptional regulators			GO:0019217,GO:0006355,GO:0005622,GO:0000062,GO:0003700		
146718	NP_406883.1	16123570	108	3824787	3826184	+	YPO3421	aroP	aromatic amino acid transport protein (NCBI ptt file)	COG1113	E	Gamma-aminobutyrate permease and related permeases			GO:0006865,GO:0016021,GO:0015171		
146719	NP_406884.1	16123571	108	3827456	3826602	-	YPO3422	ampE	putative membrane-bound sensory transducer in beta-lactamase regulation (NCBI ptt file)	COG3725	V	Membrane protein required for beta-lactamase induction			GO:0009236,GO:0016021		
146720	NP_406885.1	16123572	108	3828297	3827746	-	YPO3423	ampD	putative signalling protein in beta-lactamase regulation (NCBI ptt file)	COG3023	V	Negative regulator of beta-lactamase expression			GO:0009253,GO:0008745	3.5.1.28	N-acetylmuramoyl-L-alanine amidase.
146721	NP_406886.1	16123573	108	3828410	3829318	+	YPO3424	nadC	nicotinate-nucleotide pyrophosphorylase [carboxylating] (NCBI ptt file)	COG157	H	Nicotinate-nucleotide pyrophosphorylase	TIGR00078 nicotinate-nucleotide diphosphorylase (carboxylating) [nadC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pyridine nucleotides	GO:0009435,GO:0004514	2.4.2.19	Nicotinate-nucleotide diphosphorylase (carboxylating).
146722	NP_406887.1	16123574	108	3829521	3829985	+	YPO3425	ppdD	putative prepilin peptidase dependent protein D precursor (NCBI ptt file)	COG4969	NU	Tfp pilus assembly protein, major pilin PilA	TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking			
146723	NP_406888.1	16123575	108	3829978	3831516	+	YPO3426	hofB	putative type II secretion system protein (NCBI ptt file)	COG2804	NU	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB			GO:0006810,GO:0005622,GO:0005524		
146724	NP_406889.1	16123576	108	3831513	3832712	+	YPO3427	hofC	putative type II secretion system protein (NCBI ptt file)	COG1459	NU	Type II secretory pathway, component PulF			GO:0015628,GO:0015627,GO:0016020,GO:0008565		
146725	NP_406890.1	16123577	108	3834182	3833139	-	YPO3428	guaC	GMP reductase (NCBI ptt file)	COG516	F	IMP dehydrogenase/GMP reductase	TIGR01305 guanosine monophosphate reductase [guaC]	Purines, pyrimidines, nucleosides, and nucleotides:Nucleotide and nucleoside interconversions	GO:0009117,GO:0003920	1.7.1.7	GMP reductase.
146726	NP_406891.1	16123578	108	3834223	3834468	+	YPO3429	YPO3429	hypothetical protein (NCBI ptt file)								
146727	NP_406892.1	16123579	108	3834478	3835098	+	YPO3430	YPO3430	conserved hypothetical protein (NCBI ptt file)	COG237	H	Dephospho-CoA kinase	TIGR00152 dephospho-CoA kinase [coaE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0005524,GO:0017111,GO:0004140	2.7.1.24	Dephospho-CoA kinase.
146728	NP_406893.1	16123580	108	3835095	3835847	+	YPO3431	YPO3431	conserved hypothetical protein (NCBI ptt file)	COG4582	S	Uncharacterized protein conserved in bacteria					
146729	NP_406894.1	16123581	108	3836033	3836239	+	YPO3432	YPO3432	conserved hypothetical protein (NCBI ptt file)	COG3024	S	Uncharacterized protein conserved in bacteria			GO:0006355,GO:0003700,GO:0008270		
146730	NP_406895.1	16123582	108	3836887	3836429	-	YPO3433	tnp	transposase for the IS1541 insertion element (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0003677,GO:0004803		
146731	NP_406896.1	16123583	108	3836998	3838020	+	YPO3434	YPO3434	transposase for insertion sequence IS100 (NCBI ptt file)	COG4584	L	Transposase and inactivated derivatives			GO:0006310,GO:0015074,GO:0000150,GO:0003677		
146732	NP_406897.1	16123584	108	3838017	3838799	+	YPO3435	YPO3435	insertion sequence IS100, ATP-binding protein (NCBI ptt file)	COG1484	L	DNA replication protein					
2201139			108	3839959	3838865	-	YPO3436	YPO3436									
146733	NP_406898.1	16123585	108	3841862	3839952	-	YPO3437	YPO3437	conserved hypothetical protein (NCBI ptt file)	COG1479	S	Uncharacterized conserved protein					
146734	NP_406899.1	16123586	108	3843275	3842016	-	YPO3438	intB	integrase (NCBI ptt file)	COG582	L	Integrase			GO:0006310,GO:0015074,GO:0003677		
401320			108	3843558	3843474	-	YPt_50	tRNA-Leu	tRNA-Leu (NCBI)								
146735	NP_406900.1	16123587	108	3844739	3843663	-	YPO3439	YPO3439	putative membrane protein (NCBI ptt file)	COG795	R	Predicted permeases			GO:0016021		
146736	NP_406901.1	16123588	108	3845833	3844739	-	YPO3440	YPO3440	putative membrane protein (NCBI ptt file)	COG795	R	Predicted permeases			GO:0016021		
146737	NP_406902.1	16123589	108	3846113	3847624	+	YPO3441	pepA	cytosol aminopeptidase (NCBI ptt file)	COG260	E	Leucyl aminopeptidase			GO:0006508,GO:0005737,GO:0030145,GO:0004178	3.4.11.1	Leucyl aminopeptidase.
146738	NP_406903.1	16123590	108	3847775	3848224	+	YPO3442	holC	DNA polymerase III, chi subunit (NCBI ptt file)	COG2927	L	DNA polymerase III, chi subunit			GO:0006260,GO:0003894,GO:0003677,GO:0016449,GO:0016450,GO:0016000,GO:0003891,GO:0003895,GO:0015999,GO:0003890,GO:0016448,GO:0016452,GO:0003889,GO:0019984,GO:0016451,GO:0003893	2.7.7.7	DNA-directed DNA polymerase.
146739	NP_406904.1	16123591	108	3848237	3851134	+	YPO3443	valS	valyl-tRNA synthetase (NCBI ptt file)	COG525	J	Valyl-tRNA synthetase	TIGR00422 valine--tRNA ligase [valS]	Protein synthesis:tRNA aminoacylation	GO:0006438,GO:0005737,GO:0005524,GO:0004832	6.1.1.9	Valine--tRNA ligase.
146740	NP_406905.1	16123592	108	3851277	3851780	+	YPO3444	YPO3444	putative acetyltransferase (NCBI ptt file)	COG1670	J	Acetyltransferases, including N-acetylases of ribosomal proteins			GO:0006508,GO:0008152,GO:0004197,GO:0008080	2.3.1.-	
146741	NP_406906.1	16123593	108	3852718	3852287	-	YPO3445	YPO3445	conserved hypothetical protein (NCBI ptt file)	COG3076	S	Uncharacterized protein conserved in bacteria					
146742	NP_406907.1	16123594	108	3852930	3853937	+	YPO3446	argI	ornithine carbamoyltransferase chain I (NCBI ptt file)	COG78	E	Ornithine carbamoyltransferase	TIGR00658 ornithine carbamoyltransferase [argF]	Amino acid biosynthesis:Glutamate family	GO:0006520,GO:0009348,GO:0016597,GO:0004585	2.1.3.3	Ornithine carbamoyltransferase.
146743	NP_406908.1	16123595	108	3854702	3854244	-	YPO3447	YPO3447	conserved hypothetical protein (NCBI ptt file)	COG2731	G	Beta-galactosidase, beta subunit	TIGR00022 uncharacterized protein, YhcH/YjgK/YiaL family	Unknown function:General			
2201140			108	3855341	3856908	+	YPO3448	YPO3448									
146744	NP_406909.1	16123596	108	3857004	3858053	+	YPO3450	iucA	putative transporter, permease protein (NCBI ptt file)	COG601	EP	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components					
146745	NP_406910.1	16123597	108	3858072	3858908	+	YPO3451	YPO3451	putative transporter, permease protein (NCBI ptt file)	COG1173	EP	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components			GO:0006810,GO:0016020,GO:0005215		
146746	NP_406911.1	16123598	108	3858901	3859779	+	YPO3452	YPO3452	putative ABC transporter transporter, ATP-binding protein (NCBI ptt file)	COG444	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component			GO:0005524,GO:0016887		
146747	NP_406912.1	16123599	108	3859781	3860482	+	YPO3453	YPO3453	putative ABC transporter, ATP-binding protein (NCBI ptt file)	COG1124	EP	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component			GO:0005524,GO:0016887		
146748	NP_406913.1	16123600	108	3860916	3863054	+	YPO3454	nrdD	anaerobic ribonucleoside-triphosphate reductase (NCBI ptt file)	COG1328	F	Oxygen-sensitive ribonucleoside-triphosphate reductase	TIGR02487 anaerobic ribonucleoside-triphosphate reductase [nrdD]	Purines, pyrimidines, nucleosides, and nucleotides:2'-Deoxyribonucleotide metabolism	GO:0008152,GO:0008998	1.17.4.2	Ribonucleoside-triphosphate reductase.
146749	NP_406914.1	16123601	108	3863261	3863695	+	YPO3455	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein (NCBI ptt file)	COG602	O	Organic radical activating enzymes	TIGR02491 anaerobic ribonucleoside-triphosphate reductase activating protein [nrdG]	Protein fate:Protein modification and repair	GO:0006800,GO:0005737,GO:0043365,GO:0051539	1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme.
146750	NP_406915.1	16123602	108	3864023	3864748	+	YPO3456	phnF	probable gntR-family transcriptional regulatory protein (NCBI ptt file)	COG2188	K	Transcriptional regulators	TIGR02325 phosphonate metabolism transcriptional regulator PhnF [phnF]	Regulatory functions:DNA interactions	GO:0006355,GO:0005622,GO:0003700		
146751	NP_406916.1	16123603	108	3864749	3865225	+	YPO3457	phnG	PhnG protein (NCBI ptt file)	COG3624	P	Uncharacterized enzyme of phosphonate metabolism	TIGR03293 phosphonate C-P lyase system protein PhnG [phnG]		GO:0015716,GO:0019634		
146752	NP_406917.1	16123604	108	3865225	3865851	+	YPO3458	phnH	PhnH protein (NCBI ptt file)	COG3625	P	Uncharacterized enzyme of phosphonate metabolism	TIGR03292 phosphonate C-P lyase system protein PhnH [phnH]		GO:0015716		
146753	NP_406918.1	16123605	108	3865851	3867029	+	YPO3459	phnI	PhnI protein (NCBI ptt file)	COG3626	P	Uncharacterized enzyme of phosphonate metabolism					
146754	NP_406919.1	16123606	108	3867022	3867903	+	YPO3460	phnJ	PhnJ protein (NCBI ptt file)	COG3627	P	Uncharacterized enzyme of phosphonate metabolism			GO:0042916		
146755	NP_406920.1	16123607	108	3867903	3868694	+	YPO3461	phnK	phosphonates transport ATP-binding protein (NCBI ptt file)	COG4107	P	ABC-type phosphonate transport system, ATPase component	TIGR02323 phosphonate C-P lyase system protein PhnK [phnK]	Central intermediary metabolism:Phosphorus compounds	GO:0015833,GO:0005524,GO:0016887		
146756	NP_406921.1	16123608	108	3869083	3869802	+	YPO3462	phnL	phosphonates transport ATP-binding protein (NCBI ptt file)	COG4778	P	ABC-type phosphonate transport system, ATPase component	TIGR02324 phosphonate C-P lyase system protein PhnL [phnL]		GO:0005524,GO:0016887		
146757	NP_406922.1	16123609	108	3869799	3870935	+	YPO3463	phnM	PhnM protein (NCBI ptt file)	COG3454	P	Metal-dependent hydrolase involved in phosphonate metabolism	TIGR02318 phosphonate metabolism protein PhnM [phnM]	Energy metabolism:Other	GO:0016810		
146758	NP_406923.1	16123610	108	3870935	3871516	+	YPO3464	phnN	PhnN protein (NCBI ptt file)	COG3709	P	Uncharacterized component of phosphonate metabolism	TIGR02322 phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN [phnN]	Central intermediary metabolism:Phosphorus compounds		2.7.4.23	Ribose 1,5-bisphosphate phosphokinase.
146759	NP_406924.1	16123611	108	3871507	3872259	+	YPO3465	phnP	PhnP protein (NCBI ptt file)	COG1235	R	Metal-dependent hydrolases of the beta-lactamase superfamily I	TIGR03307 phosphonate metabolism protein PhnP [phnP]		GO:0006508,GO:0016787,GO:0004289		
146760	NP_406925.1	16123612	108	3872910	3872272	-	YPO3466	YPO3466	conserved hypothetical protein (NCBI ptt file)	COG702	MG	Predicted nucleoside-diphosphate-sugar epimerases			GO:0006520,GO:0005737,GO:0016620,GO:0051287		
146761	NP_406926.1	16123613	108	3873505	3873062	-	YPO3467	YPO3467	conserved hypothetical protein (NCBI ptt file)	COG3787	S	Uncharacterized protein conserved in bacteria			GO:0010181		
146762	NP_406927.1	16123614	108	3874770	3873604	-	YPO3468	YPO3468	hypothetical protein (NCBI ptt file)						GO:0042122,GO:0042597,GO:0045135		
146763	NP_406928.1	16123615	108	3875879	3874785	-	YPO3469	YPO3469	putative sugar ABC transporter, ATP-binding protein (NCBI ptt file)	COG3839	G	ABC-type sugar transport systems, ATPase components			GO:0006810,GO:0043190,GO:0005215,GO:0016887,GO:0005524,GO:0016820		
146764	NP_406929.1	16123616	108	3876730	3875891	-	YPO3470	YPO3470	sugar transport system, permease protein (NCBI ptt file)	COG395	G	ABC-type sugar transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
146765	NP_406930.1	16123617	108	3877633	3876749	-	YPO3471	YPO3471	sugar transport system, permease protein (NCBI ptt file)	COG1175	G	ABC-type sugar transport systems, permease components			GO:0006810,GO:0016020,GO:0005215		
146766	NP_406931.1	16123618	108	3878954	3877641	-	YPO3472	YPO3472	putative sugar binding protein (NCBI ptt file)	COG1653	G	ABC-type sugar transport system, periplasmic component			GO:0006810,GO:0005215		
146767	NP_406932.1	16123619	108	3879512	3880738	+	YPO3473	YPO3473	putative exported protein (NCBI ptt file)						GO:0042122,GO:0042597,GO:0045135		
146768	NP_406933.1	16123620	108	3880762	3882780	+	YPO3474	YPO3474	hypothetical protein (NCBI ptt file)						GO:0042122,GO:0042597,GO:0045135		
146769	NP_406934.1	16123621	108	3883011	3883298	+	YPO3475	YPO3475	conserved hypothetical protein (NCBI ptt file)	COG2827	L	Predicted endonuclease containing a URI domain			GO:0006281,GO:0005622,GO:0004518		
146770	NP_406935.1	16123622	108	3883979	3883473	-	YPO3476	YPO3476	putative acetyltransferase (NCBI ptt file)	COG3153	R	Predicted acetyltransferase			GO:0008152,GO:0008080	2.3.1.-	
146771	NP_406936.1	16123623	108	3884494	3883973	-	YPO3477	YPO3477	putative lipid carrier protein (NCBI ptt file)	COG3154	I	Putative lipid carrier protein			GO:0005498		
146772	NP_406937.1	16123624	108	3884575	3884700	+	YPO3478	YPO3478	hypothetical protein (NCBI ptt file)								
146773	NP_406938.1	16123625	108	3884810	3885805	+	YPO3479	YPO3479	putative protease (NCBI ptt file)	COG826	O	Collagenase and related proteases			GO:0009228,GO:0004789		
146774	NP_406939.1	16123626	108	3885817	3886695	+	YPO3480	YPO3480	conserved hypothetical protein (NCBI ptt file)	COG826	O	Collagenase and related proteases					
146775	NP_406940.1	16123627	108	3888242	3886836	-	YPO3481	ibeB	probable outer membrane efflux lipoprotein (NCBI ptt file)	COG1538	MU	Outer membrane protein	TIGR01845 efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family	Transport and binding proteins:Porins	GO:0006810,GO:0016020,GO:0008289,GO:0005215		
146776	NP_406941.1	16123628	108	3891369	3888244	-	YPO3482	YPO3482	multidrug efflux protein (NCBI ptt file)	COG841	V	Cation/multidrug efflux pump	TIGR00915 RND transporter, hydrophobe/amphiphile efflux-1 (HAE1) family	Transport and binding proteins:Unknown substrate	GO:0006810,GO:0016021,GO:0005215		
146777	NP_406942.1	16123629	108	3892533	3891373	-	YPO3483	YPO3483	multidrug efflux protein (NCBI ptt file)	COG845	M	Membrane-fusion protein	TIGR01730 efflux transporter, RND family, MFP subunit	Transport and binding proteins:Unknown substrate	GO:0009306,GO:0016020,GO:0008565		
146778	NP_406943.1	16123630	108	3893041	3894096	+	YPO3484	YPO3484	conserved hypothetical protein (NCBI ptt file)	COG2141	C	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	TIGR03558 luciferase family oxidoreductase, group 1	Unknown function:Enzymes of unknown specificity		1.-.-.-	
146779	NP_406944.1	16123631	108	3894662	3894351	-	YPO3485	YPO3485	putative transcriptional regulatory protein (NCBI ptt file)						GO:0043565		
146780	NP_406945.1	16123632	108	3895054	3894686	-	YPO3486	YPO3486	conserved hypothetical protein (NCBI ptt file)	COG4679	S	Phage-related protein					
146781	NP_406946.1	16123633	108	3895270	3895097	-	YPO3487	YPO3487	putative membrane protein (NCBI ptt file)								
